,hospital,address,name,content,date,visits
146,서울바른병원,서울 영등포구 여의대방로 145,뿌꾸쥔장,원장님 친절하세요 실력은 말해뭐해요,2023년 2월 7일 화요일,11번째 방문
147,서울바른병원,서울 영등포구 여의대방로 145,zaw****,직장 바로 앞이라 진료받기 수월했어요 목디스크 대해서 잘 알고계시네요!,2023년 2월 7일 화요일,1번째 방문
148,서울바른병원,서울 영등포구 여의대방로 145,pfa****,"모두 친절하게 잘해주셔서 맘편히 치료받고있습니다, 감사합니다",2023년 2월 6일 월요일,1번째 방문
149,서울바른병원,서울 영등포구 여의대방로 145,뿌꾸쥔장,도수선생님 실력자시네요,2023년 1월 31일 화요일,10번째 방문
150,서울바른병원,서울 영등포구 여의대방로 145,sst****,이제 아픈게 완전히 사라진것 같아요 치료가 정말 잘된것 같습니다~,2023년 1월 30일 월요일,1번째 방문
151,서울바른병원,서울 영등포구 여의대방로 145,뿌꾸쥔장,수술후 재활중입니다,2023년 1월 28일 토요일,9번째 방문
152,서울바른병원,서울 영등포구 여의대방로 145,Eunique22,굿,2023년 1월 27일 금요일,6번째 방문
153,서울바른병원,서울 영등포구 여의대방로 145,Eunique22,굿,2023년 1월 25일 수요일,5번째 방문
154,서울바른병원,서울 영등포구 여의대방로 145,뿌꾸쥔장,믿고 다닙니다,2023년 1월 24일 화요일,8번째 방문
155,서울바른병원,서울 영등포구 여의대방로 145,acguiye745,아픈 곳 말씀 드리면 다 해결해주셔서 아주 만족하면서 다니고 있어요 친절하시고 설명도 꼼꼼하게 잘해주셔서 궁금증도 다 풀 수 있어서 좋아여 ㅋㅋㅋ,2023년 1월 19일 목요일,1번째 방문
156,서울바른병원,서울 영등포구 여의대방로 145,뿌꾸쥔장,물리치료도 참 좋네요,2023년 1월 17일 화요일,7번째 방문
157,서울바른병원,서울 영등포구 여의대방로 145,ftoneyan90,넓고 깨끗하고 친절하고 흠 잡을곳이 없어요 친절하시구 꾸준히 다녀볼께요,2023년 1월 17일 화요일,1번째 방문
158,서울바른병원,서울 영등포구 여의대방로 145,봉종화,주사치료하러 가래서 앞에 앉아있었는데 거진 1시간다되가도록 앉아있는데 제 뒤에 오신분들 다 먼저 들어가고 점심시간 다되가서 주사맞고 물리치료도 못받겠다 싶어서 얼마나 걸리냐니까 그제서야 지금 하고있는분 다음이라면서 급하게 외투벗고 기다리라면서 대기시킵니다. 이럴거면 물리치료를 먼저받고오라고 말이라도 해주던가요,2023년 1월 16일 월요일,1번째 방문
159,서울바른병원,서울 영등포구 여의대방로 145,Eunique22,굿,2023년 1월 13일 금요일,4번째 방문
160,서울바른병원,서울 영등포구 여의대방로 145,whe****,시설도깔끔하고 친절해요!원장님께서 내공이 느껴지셔서 맘놓고 치료받으려구요,2023년 1월 12일 목요일,1번째 방문
161,서울바른병원,서울 영등포구 여의대방로 145,dcitycluet,원장선생님 친절히 설명 잘해주십니다 궁금한점도 언제든지 물어보라하시구 감사했습니다,2023년 1월 11일 수요일,1번째 방문
162,서울바른병원,서울 영등포구 여의대방로 145,bdieteav,디스크 치료 여기가 좋다고 많이 들었어요 듣던대로 정확하고 전문적인 치료였네요,2023년 1월 10일 화요일,1번째 방문
163,서울바른병원,서울 영등포구 여의대방로 145,abukcy,의사 불친절,2023년 1월 9일 월요일,1번째 방문
164,서울바른병원,서울 영등포구 여의대방로 145,뿌꾸쥔장,"원장님 실력좋으시고 직원분들 모두 왕친절
물리치료도 너무 좋습니다! 짱",2023년 1월 9일 월요일,5번째 방문
165,서울바른병원,서울 영등포구 여의대방로 145,쾌변쪼로,친절하고 깨끗한 병원 치료 잘 받으세요,2023년 1월 6일 금요일,1번째 방문
166,서울바른병원,서울 영등포구 여의대방로 145,커피공주71,좋아요,2023년 1월 3일 화요일,1번째 방문
167,서울바른병원,서울 영등포구 여의대방로 145,wee****,물리치료도 전문적이라는 느낌이 들고 다른 병원에 비해 치료가 잘되고 금방 나아요,2023년 1월 2일 월요일,1번째 방문
168,서울바른병원,서울 영등포구 여의대방로 145,bobosjok,그닥 추천하지 않아요,2023년 1월 2일 월요일,1번째 방문
169,서울바른병원,서울 영등포구 여의대방로 145,idealay39,"협착증 치료는 왜 이쪽 추천하시는지 알겠습니다, 정말 잘 보십니다.",2022년 12월 30일 금요일,1번째 방문
170,서울바른병원,서울 영등포구 여의대방로 145,see****,타병원에서 받았을때보다 확실히 효과가 좋아서 계속 다니고 있는데 전반적으로 믿음도 가고 만족하고 있어요~,2022년 12월 27일 화요일,1번째 방문
171,서울바른병원,서울 영등포구 여의대방로 145,Eunique22,굿,2022년 12월 23일 금요일,3번째 방문
172,서울바른병원,서울 영등포구 여의대방로 145,oye****,"의사선생님 너무 친절하시고 설명 잘 해주세요
치료 잘 받았습니다",2022년 12월 22일 목요일,1번째 방문
173,서울바른병원,서울 영등포구 여의대방로 145,뿌꾸쥔장,조근호 원장님 너무 친절하고 진료받으러 가면 마음이 편안해집니다.,2022년 12월 20일 화요일,2번째 방문
174,서울바른병원,서울 영등포구 여의대방로 145,sta****,친구 추천으로왔는데 가장 치료효과가 좋아요 앞으로도 꾸준히 방문예정입니다!,2022년 12월 20일 화요일,1번째 방문
175,서울바른병원,서울 영등포구 여의대방로 145,Angralim,좋아요,2022년 12월 19일 월요일,1번째 방문
176,서울바른병원,서울 영등포구 여의대방로 145,Eunique22,??,2022년 12월 14일 수요일,2번째 방문
177,서울바른병원,서울 영등포구 여의대방로 145,뿌꾸쥔장,친절,2022년 12월 14일 수요일,1번째 방문
178,서울바른병원,서울 영등포구 여의대방로 145,zsu****,정형외과 진료 이렇게 잘봐주는곳 처음인것같아요 너무 마음에 듭니다^^,2022년 12월 9일 금요일,1번째 방문
179,서울바른병원,서울 영등포구 여의대방로 145,치킨1551,굿,2022년 12월 5일 월요일,2번째 방문
180,서울바른병원,서울 영등포구 여의대방로 145,jlifestormp,디스크 시술받고갑니다~원장님이 딱 알맞게 잘 잡아주시는것같아요,2022년 12월 5일 월요일,1번째 방문
181,서울바른병원,서울 영등포구 여의대방로 145,qpo****,선생님께서 정말 친절하셔서 진료부터 치료받고 나올때까지 마음이 편해요,2022년 12월 2일 금요일,1번째 방문
182,서울바른병원,서울 영등포구 여의대방로 145,zon****,데스크 쌤두 친절하구 의 사쌤두 엄~~~~청 친절하시구 설명두 상세히 해주시 고 진료받고오면 맘이 편한곳이에요,2022년 12월 1일 목요일,1번째 방문
183,서울바른병원,서울 영등포구 여의대방로 145,Eunique22,굿,2022년 11월 30일 수요일,1번째 방문
184,서울바른병원,서울 영등포구 여의대방로 145,sfa****,선생님이 친절하세요. 다리가 많이 가벼워졌어요. 감사합니다,2022년 11월 24일 목요일,1번째 방문
185,서울바른병원,서울 영등포구 여의대방로 145,eastsafe4601,디스크치료 다녀본곳중에 가장 결과가 좋아진곳입니다 추천해요,2022년 11월 16일 수요일,1번째 방문
186,서울바른병원,서울 영등포구 여의대방로 145,Mcn,완전 별로에요 불친절하고 질문하면 짜증내고 화를 내는 병원은 처음봅니다 돈안되는 손님한텐 그러는건가요 이런 병원 첨 봅니다 다시는 가고싶지 않은 병원이네요,2022년 11월 3일 목요일,1번째 방문
187,서울바른병원,서울 영등포구 여의대방로 145,roy****,좋아요,2022년 11월 2일 수요일,1번째 방문
188,서울바른병원,서울 영등포구 여의대방로 145,kflooreur,디스크 치료 잘하는곳이에요! 평이 좋은만큼 확실히 실력있는 병원입니다.,2022년 11월 2일 수요일,1번째 방문
189,서울바른병원,서울 영등포구 여의대방로 145,fme****,"원장님 꼼꼼하게 잘 해주시고, 병원 분들이 친절하고 좋아요 :)",2022년 11월 1일 화요일,1번째 방문
190,서울바른병원,서울 영등포구 여의대방로 145,ind****,매방문마다 높아지는 신뢰!! 진심 만족을 주는 곳입니다. 잘 다니구있어요,2022년 10월 31일 월요일,1번째 방문
191,서울바른병원,서울 영등포구 여의대방로 145,wda****,통증 다 나았어요! 만족합니다. 병원 실내 깔끔하고 쾌적해서 좋아요,2022년 10월 28일 금요일,1번째 방문
192,서울바른병원,서울 영등포구 여의대방로 145,sou****,디스크 유명하다고해서 왔는데 정말 좋아요~ 대기도 길지않구 만족합니다.,2022년 10월 27일 목요일,1번째 방문
193,서울바른병원,서울 영등포구 여의대방로 145,eag****,협착증 진료 꼼꼼히 봐주셔서 좋았구요 ^^ 병원이 깔끔하고 친절해요,2022년 10월 26일 수요일,1번째 방문
194,서울바른병원,서울 영등포구 여의대방로 145,dco****,원장님과 다른선생님들 모두 너무친절하셔서 편하게 치료받을 수 있었습니다 치료효과가 빨리 잘 나오는것같아요,2022년 10월 20일 목요일,1번째 방문
195,서울바른병원,서울 영등포구 여의대방로 145,ogg****,주변에서 척추는 여기 가보라고 많이들 알려주셔서 왔는데 정말 잘보시네요!,2022년 10월 19일 수요일,1번째 방문
196,서울바른병원,서울 영등포구 여의대방로 145,min****,"검사비용도 괜찮았고, 치료도 만족스러워요 효과가 좋아서 다행입니다.",2022년 10월 18일 화요일,1번째 방문
197,서울바른병원,서울 영등포구 여의대방로 145,uvm****,"의사 선생님이 너무 시원한 답을 주시고 친절하셨습니다.
디스크때문에 여러군데 다니면서 걱정만했던 것이 한번에 시원하게 해결되어었요",2022년 10월 17일 월요일,1번째 방문
198,서울바른병원,서울 영등포구 여의대방로 145,oxa****,의사선생님께서 치료 잘 도와주셔서 다리가 한결 편안해졌어요 !,2022년 10월 14일 금요일,1번째 방문
199,서울바른병원,서울 영등포구 여의대방로 145,wes****,"생각보다 검사 빠르게 끝나서 좋았고, 어떻게 해야 잘회복될지 구체적으로 알려주시네요!",2022년 10월 13일 목요일,1번째 방문
200,서울바른병원,서울 영등포구 여의대방로 145,tba****,목 디스크 통증이 점점 더 심해지다가 일다니기도 힘든상태였는데 이제 슬슬 통증이 편해졌습니다 감사해요,2022년 10월 11일 화요일,1번째 방문
201,서울바른병원,서울 영등포구 여의대방로 145,nyi****,모든 분들이 다 친절하셔서 너무 기분좋았습니다. 진료도 잘봐주시고 설명도 잘해주시고 감사드립니다,2022년 10월 10일 월요일,1번째 방문
202,서울바른병원,서울 영등포구 여의대방로 145,oxk****,"놀란 맘에 혹시나 하고 방문한 병원!
머쓱한 진단을 받았지만
친절하게 설명도 해주시고 안내도 해주셔서 민망하지 않게 진료 잘 받구갑니다 담엔 정말 치료받으러 와야겠어용 :)",2022년 10월 7일 금요일,1번째 방문
203,서울바른병원,서울 영등포구 여의대방로 145,ioj****,"디스크때문에 내원했는데 선생님 친절하시고 설명도 잘 해주세요.
시설도 깔끔합니다.",2022년 10월 5일 수요일,1번째 방문
204,서울바른병원,서울 영등포구 여의대방로 145,yaa****,"수준높은 의료서비스에 만족합니다, 어머니 치료 잘 받고 계십니다.",2022년 10월 4일 화요일,1번째 방문
205,서울바른병원,서울 영등포구 여의대방로 145,gje****,협착증때문에 고생하다 방문했는데 깔끔하고 명확한 진료 감사드려요,2022년 9월 30일 금요일,1번째 방문
206,서울바른병원,서울 영등포구 여의대방로 145,ozo****,편안하게대해주시고 차근차근설명해주셨어요. 거리가있어도 가게되더라구요~^^,2022년 9월 29일 목요일,1번째 방문
207,서울바른병원,서울 영등포구 여의대방로 145,uqy****,목디스크 치료 첨부터 이쪽으로 올걸 그랬어요 이제야 효과가 좀 있네요,2022년 9월 28일 수요일,1번째 방문
208,서울바른병원,서울 영등포구 여의대방로 145,ilb****,검사잘해주셔서 평소에 애용하고있어요 지금까지 다녀본 정형외과중 가장 맘에들어요,2022년 9월 27일 화요일,1번째 방문
209,서울바른병원,서울 영등포구 여의대방로 145,vkh****,이쪽으로 병원 옮기고나서 많은부분이 좋아졌습니다 늘 만족해요,2022년 9월 23일 금요일,1번째 방문
210,서울바른병원,서울 영등포구 여의대방로 145,oac****,며칠전부터 통증이 있어서 다녀왔는데 문제가 있긴했네요 검사 정확하게 해주셔가지고 감사합니다!,2022년 9월 21일 수요일,1번째 방문
